"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1987738387177205877","Mon Nov 10 04:25:36 +0000 2025","0","ช่างเป็นวันจันทร์ที่สดใสเหลือเกิน️ #Junenannirin #Enjoyyotdr #EnjoyJune #เอนจอยจูน https://t.co/QhnBn0Ll95","1987738387177205877","https://pbs.twimg.com/media/G5XdhX3bsAAWSu7.jpg","","th","","0","0","0","https://x.com/undefined/status/1987738387177205877","951833336690851840",
"1987737937744904334","Mon Nov 10 04:23:49 +0000 2025","0","날가장웃고울게한애는드미뜨리고 날가장행복하게해준애는알료샤고 날가장당황스럽고우울하게한애는이반임","1987737937744904334","","","ko","","0","0","0","https://x.com/undefined/status/1987737937744904334","1690029762281103361",
"1987737657292804542","Mon Nov 10 04:22:42 +0000 2025","0","gapernah pernahnya gue begini #SEVNNE_FOREVER EVNNE IS SEVEN #이븐_영원히함께하자 #7EVNNE #EVNNE #이븐","1987737657292804542","","","in","","0","0","0","https://x.com/undefined/status/1987737657292804542","2539451234",
"1986798585422479732","Mon Nov 10 04:21:50 +0000 2025","0","@eunxeo MOMMY ?!)#&amp;@*@ aku bisa ngeong. ","1987737437695775186","","eunxeo","in","","0","0","0","https://x.com/undefined/status/1987737437695775186","2814607188",
"1987732574916198549","Mon Nov 10 04:19:25 +0000 2025","0","@haesnoopyy SAMA BANGET TOLONG KEREN BGT TAPI PENGEN SEMUANYA?? :D","1987736832537444578","","haesnoopyy","in","","0","0","0","https://x.com/undefined/status/1987736832537444578","1785577949338681344",
"1987736688177942791","Mon Nov 10 04:18:51 +0000 2025","0",".. Di pulau yang berpendar dalam cahaya kilau kristal menyambut 𝖤͟𝗎͟𝗇͟𝖼͟𝗁͟𝖺͟𝖾 yang bersemi bak mahakarya. Tambahkan sinarmu di 𝗳𝗶𝗴𝘂𝗿𝗮 milik sang gadis sebab kisah semanis ini tidak lengkap tanpa kehadiranmu! ︎ᰍ","1987736688177942791","","","in","","0","0","0","https://x.com/undefined/status/1987736688177942791","1466278526",
"1987736571261677788","Mon Nov 10 04:18:23 +0000 2025","0","Me with inon.....(Walaupun udh banyak temen2ku tersayang yg udh enabling my behavior. I love you guys )","1987736571261677788","","","in","","0","0","0","https://x.com/undefined/status/1987736571261677788","1575827425283706880",
"1987736451979907335","Mon Nov 10 04:17:55 +0000 2025","0","AY PUTANGINA NAGMINE SI DHIE HAHAHAHAHHAHAHHAHAHAHHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHA PORKET KINANDUNGAN????","1987736451979907335","","","tl","","0","0","0","https://x.com/undefined/status/1987736451979907335","1015627425965723648",
"1987736334761607423","Mon Nov 10 04:17:27 +0000 2025","0","ไม่ปล่อยให้ทีมไหนเหงา หม่าม๊าขอเหมาทั้ง ทั้ง เลยคับ ( ω ) https://t.co/rF0NgVvWXP","1987736334761607423","https://pbs.twimg.com/media/G5XbqMBa4AEqFmB.jpg","","th","","0","0","0","https://x.com/undefined/status/1987736334761607423","574217120",
"1987735190618452330","Mon Nov 10 04:12:54 +0000 2025","0","세상이 아름다와...... 그것은 네가 있기 때문이 아닐까 민형아.... 따아아아아아아아아아아아아아아아!!! https://t.co/IPhFBsaEoe","1987735190618452330","https://pbs.twimg.com/media/G5Xam6bbMAA89c3.jpg","","ko","","0","0","0","https://x.com/undefined/status/1987735190618452330","1348452534",
"1956907472406622347","Mon Nov 10 04:12:07 +0000 2025","0","@bebekpanggung ⠀ Message to 뽀짝이 Cepat pulang Cepat kembali Jangan pergi lagi HIKD KANGEN 𝘚𝘦𝘯𝘵 ⠀","1987734993813328072","","bebekpanggung","in","","0","1","0","https://x.com/undefined/status/1987734993813328072","836135881278906368",
