conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,98589E+18;Wed Nov 05 01:57:24 +0000 2025;0;Mari makan makanan mahal lagi Mahal krn ga bisa sering2 https://t.co/aXKWCg6m5g;1,98589E+18;https://pbs.twimg.com/media/G49LqN8aMAA85gi.jpg;;in;;0;0;0;https://x.com/undefined/status/1985889152647446795;1,40928E+18;
1,98589E+18;Wed Nov 05 01:52:46 +0000 2025;0;ANJIR SENIN SELASA RABU BRTURUT TURUT KUIS;1,98589E+18;;;in;;0;0;0;https://x.com/undefined/status/1985887985846608363;1,18803E+18;
1,98539E+18;Wed Nov 05 01:52:28 +0000 2025;0;@_itsinnps makaciiiiyawww intan cantikkkkk;1,98589E+18;;_itsinnps;in;;0;0;0;https://x.com/undefined/status/1985887910747586936;1386710228;
1,98588E+18;Wed Nov 05 01:51:13 +0000 2025;0;@pikapatttttt สาธุๆๆๆ เอาคืนมาให้เพื่อนเกี๊ยวเดี๋ยวนี้นะ;1,98589E+18;;pikapatttttt;th;;0;0;0;https://x.com/undefined/status/1985887597001056420;9,9092E+17;
1,98589E+18;Wed Nov 05 01:49:21 +0000 2025;0;TIDAKKKK!!!! JANGAN TINGGALIN GUE DAN HENG ;1,98589E+18;;;in;;0;0;0;https://x.com/undefined/status/1985887125120958666;4076150432;
1,98586E+18;Wed Nov 05 01:48:50 +0000 2025;0;@renjeolism aamiin sayangku abil semangat cintaku;1,98589E+18;;renjeolism;in;;0;0;0;https://x.com/undefined/status/1985886997937094715;1,39569E+18;
1,98589E+18;Wed Nov 05 01:48:28 +0000 2025;0;#เสื้อผ้ามือสอง #โล๊ะตู้เสื้อผ้า #ส่งต่อ #เสื้อผ้ามือสองสภาพดี #เสื้อผ้ามือ2 #ส่งต่อcintage #ส่งต่อเครื่องสําอาง #ส่งต่อคสอ;1,98589E+18;;;qht;;0;0;0;https://x.com/undefined/status/1985886902680252787;1,57146E+18;
1,98589E+18;Wed Nov 05 01:48:21 +0000 2025;0;#เสื้อผ้ามือสอง #โล๊ะตู้เสื้อผ้า #ส่งต่อ #เสื้อผ้ามือสองสภาพดี #เสื้อผ้ามือ2 #ส่งต่อcintage #ส่งต่อเครื่องสําอาง #ส่งต่อคสอ;1,98589E+18;;;qht;;0;0;0;https://x.com/undefined/status/1985886875253649644;1,57146E+18;
1,98589E+18;Wed Nov 05 01:47:48 +0000 2025;0;น่ารักแบบนี้นั่งมองได้ทั้งวันนะคับผมม (&gt;;;;;;;;;;;
1,98589E+18;Wed Nov 05 01:47:42 +0000 2025;0;#เสื้อผ้ามือสอง #โล๊ะตู้เสื้อผ้า #ส่งต่อ #เสื้อผ้ามือสองสภาพดี #เสื้อผ้ามือ2 #ส่งต่อcintage #ส่งต่อเครื่องสําอาง #ส่งต่อคสอ;1,98589E+18;;;qht;;0;0;0;https://x.com/undefined/status/1985886709196918794;1,57146E+18;
1,98589E+18;Wed Nov 05 01:47:20 +0000 2025;0;#เสื้อผ้ามือสอง #โล๊ะตู้เสื้อผ้า #ส่งต่อ #เสื้อผ้ามือสองสภาพดี #เสื้อผ้ามือ2 #ส่งต่อcintage #ส่งต่อเครื่องสําอาง #ส่งต่อคสอ;1,98589E+18;;;qht;;0;0;0;https://x.com/undefined/status/1985886617849213134;1,57146E+18;
1,98589E+18;Wed Nov 05 01:47:09 +0000 2025;0;#เสื้อผ้ามือสอง #โล๊ะตู้เสื้อผ้า #ส่งต่อ #เสื้อผ้ามือสองสภาพดี #เสื้อผ้ามือ2 #ส่งต่อcintage #ส่งต่อเครื่องสําอาง #ส่งต่อคสอ;1,98589E+18;;;qht;;0;0;0;https://x.com/undefined/status/1985886573553185212;1,57146E+18;
1,98589E+18;Wed Nov 05 01:43:04 +0000 2025;0;hari baru plus casting news baru yahoooowww~ ;1,98589E+18;;;in;;0;0;0;https://x.com/undefined/status/1985885544145203399;1,82777E+18;
