conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,99044E+18;Mon Nov 17 15:07:37 +0000 2025;0;#ANTON #앤톤 #찬영 #アントン #RIIZE #라이즈 #Fame #RIIZE_Fame https://t.co/DFr0M6Ght5;1,99044E+18;https://pbs.twimg.com/media/G59zmY3aEAERacB.jpg;Chanyoung_IDN;qme;;0;0;0;https://x.com/undefined/status/1990436670051958943;1365822630;
1,99044E+18;Mon Nov 17 15:07:34 +0000 2025;0;สรุปอิวันนี้กับอิวันนั้นคือคนเดียวกันหรอ อ้าวววว มึง come back หรออิหน้ากี !!!;1,99044E+18;;;th;;0;0;0;https://x.com/undefined/status/1990436657250844715;1,31421E+18;
1,99044E+18;Mon Nov 17 15:04:50 +0000 2025;30;HONGJOONG ️ #ATINYDAY #ATINY #에이티니 #ATEEZ #에이티즈 #Dream7eam_ATINY @ATEEZofficial https://t.co/tNOZXL169j;1,99044E+18;;;tl;;0;0;3;https://x.com/undefined/status/1990435968277467182;1,00105E+18;
1,99044E+18;Mon Nov 17 15:04:21 +0000 2025;0;เจ้าชายเหม่ง เหม่งน่ารักมาก #อินซองคัมแบคฟรอม https://t.co/5B0przQ4FM;1,99044E+18;https://pbs.twimg.com/media/G59y2t3asAAATIx.jpg;InSeong_Terryy;th;;0;0;0;https://x.com/undefined/status/1990435848190316941;1,44753E+18;
1,99044E+18;Mon Nov 17 15:04:06 +0000 2025;3;[] 171125 Sunoo's Reply : Aku merasa kamu entah bagaimana akan datang hari ini jadi aku tidak tidur dan menunggumu! : Yol #SUNOO #선우 #김선우 #ソヌ #ENHYPEN #엔하이픈 #ENHYPEN_SUNOO #엔하이픈_선우 @ENHYPEN_members @ENHYPEN https://t.co/tW0YgW8gV6;1,99044E+18;https://pbs.twimg.com/media/G59yzOhboAA8kPS.jpg;;in;;0;0;1;https://x.com/undefined/status/1990435787221950515;1,52533E+18;
1,99044E+18;Mon Nov 17 15:02:12 +0000 2025;1;란쟈 ~인거네 ~인거다! ~인건가? ~군! 이 말투 너무 사랑스러워서 맨날 꼭 살리는 포인트인거네;1,99044E+18;;;ko;;0;0;0;https://x.com/undefined/status/1990435307293159886;1,97546E+18;
1,99043E+18;Mon Nov 17 15:01:30 +0000 2025;0;@nobleSEUNGCHEOL Kyaaaaa oppa &gt;;;;;;;;;;;
1,99044E+18;Mon Nov 17 15:01:29 +0000 2025;0;สำหรับวันนิแม่ปั่นได้เท่านี้ ตัดวันใหม่แล้วขอไปปั่นใจเงินมาให้ใหม่ก่อนน้า ขอป้ายซับเวย์ให้อินจุนช่วงคัมหน่อยนะค้าบ พี่ๆดรีมเส้น #โหวตนี้เพื่อน้องดรีม #โหวตนี้เพื่อเหรินจวิ้น #VoteForRENJUN https://t.co/r1hqvbQyFq;1,99044E+18;https://pbs.twimg.com/media/G59yMl4bEAAo3xE.jpg;;th;;0;0;0;https://x.com/undefined/status/1990435128892399956;563054732;
1,99044E+18;Mon Nov 17 15:01:10 +0000 2025;2;ジェジュン素敵すぎる #Rhapsody #JAEJOONG_Rhapsody #JAEJOONG #ジェジュン #김재중 #金在中 #REVERIE #REVERIE_JAPAN https://t.co/nzcXKIkrMh;1,99044E+18;https://pbs.twimg.com/media/G59yCVpaoAA-Td7.jpg;;ja;;0;0;0;https://x.com/undefined/status/1990435049007632418;8,32834E+17;
1,99043E+18;Mon Nov 17 14:58:13 +0000 2025;0;@imagamepyein ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이자식!!!!!!!!!!!!!!! 가만두지 않겠다 ㅋㅋ;;;;;;;;;;;
1,99043E+18;Mon Nov 17 14:55:35 +0000 2025;0;‹#MINJI ARCHIVE ›┊INSTAGRAM #민지 #KIMMINJI #김민지 #NEWJEANS #뉴진스 https://t.co/7I7kf8NMJd;1,99043E+18;https://pbs.twimg.com/media/G59w1FGXoAAlR3D.jpg;;en;;0;0;0;https://x.com/undefined/status/1990433644578505214;1,83759E+18;
1,99043E+18;Mon Nov 17 14:55:25 +0000 2025;0;@imagamepyein 저두 와요...................................ㅡㅡ;1,99043E+18;;imagamepyein;ko;;0;1;0;https://x.com/undefined/status/1990433600869892149;1,8558E+18;
