"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1990453580525117821","Mon Nov 17 16:14:49 +0000 2025","0","여러분의 마음 잘 알았... 에? 아니야? 알겠습...에? 아니야? 여러분의 마음....잘 모르겠....에? 또 뒤집혔다고? 의 연속인 투표","1990453580525117821","","","ko","","0","0","0","https://x.com/undefined/status/1990453580525117821","1913936650675355648",
"1990389854140555504","Mon Nov 17 16:14:46 +0000 2025","0","야!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 애!!!!!!!!!!!!!ㅜㅡㅡㅜㅜㅡㅡㅜㅡㅜㅡㅜㅠㅡㅠㅜㅜㅠㅜㅠ ㅠㅡㅜㅜㅡㅠㅡㅠㅡㅜㅠㅡㅜㅡㅜㅡㅠㅜㅠㅡㅜㅠㅡㅜㅠㅡㅜㅠㅠㅜㅡㅠㅡㅜㅠㅡㅜㅠㅡ https://t.co/sGMwYpJmvS","1990453568676274577","https://pbs.twimg.com/media/G5-C6uVbEAE6jbA.png","Wendy01101110","ko","","0","0","0","https://x.com/undefined/status/1990453568676274577","1657654840720527360",
"1986131550032048350","Mon Nov 17 16:14:08 +0000 2025","1","[ 별아내안으로 : 그냥해 ] [ 또야또야 : 미친놈들 채팅 수준 ] [ 나는 또박또박 : 매니저야 강퇴 좀 ㅡㅡ ] [ 별이손에털릴준비완 : 눕히면 예쁠듯 ㅋ ] [ 닭또러브 : 매니저 어디감? ] [ 또에게또반함 : 난 얘네 잘 어울림 ] [ 또와 함께 홍콩 : 진짜 지랄 좀 ] [ 또별 : ㅋㅋ 홍콩이 긁? ㅋ ]","1990453411926745549","","kiikii252","ko","","0","0","0","https://x.com/undefined/status/1990453411926745549","1955814883330813952",
"1990451964795334853","Mon Nov 17 16:08:23 +0000 2025","1","키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀 키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀키듀","1990451964795334853","","","ko","","0","1","0","https://x.com/undefined/status/1990451964795334853","1969441807437004800",
"1990444412531618119","Mon Nov 17 16:02:56 +0000 2025","1","@neogtra_ 앙 네!!!!!!!!!!","1990450589843751229","","neogtra_","ko","","0","0","0","https://x.com/undefined/status/1990450589843751229","1976978601196322816",
"1990417153829548510","Mon Nov 17 15:58:22 +0000 2025","1","@bbu_bbu_bro 배찌 : 귀엽다 이솔 : 귀엽다 북극곰 : 커다랗다 이솔 : 안 커다랗다 따라서 이솔은 배찌다 북극곰 : 하얗다 곰 : 커다랗다 곰돌이 : 귀엽다 따라서 이솔은 북극 곰돌이다","1990449443179753903","","bbu_bbu_bro","ko","","0","1","0","https://x.com/undefined/status/1990449443179753903","1960330912639623168",
"1990448761274089670","Mon Nov 17 15:55:40 +0000 2025","0","흐아앙 흐앙 으앙 아아앙 흐앙 히끙... 히끅.... 후에애.... 에에..? 으아.... 흐 흐아앙ㅡ 흐애애... 흐에 흐에에.... 후 후앙.... 아바아아앙ㅡ 으아 으아앙....! 히 히끅....! 아아앙... 흐아앙 흐앙 아아 으아앙 흐앙 히끙... 히끅.... 후에애.... 헤에? 으앗.... 흐 https://t.co/9t7dM4Absl","1990448761274089670","https://pbs.twimg.com/media/G59-mdUb0AIxfZ1.jpg","","ko","","1","0","1","https://x.com/undefined/status/1990448761274089670","1735919289839050752",
"1990354241106706731","Mon Nov 17 15:54:17 +0000 2025","7","니가 뭘 하든 니는 용서가 돼. 니가 내는 하나도 안궁굼한 (메인컾) 어쩌고저쩌고 하면서 걱정할 때도 내는 니 말하는게 좋았고 니가 웃으면 내도 따라 웃게 된다. 니가 내 4일동안 피해서 짜증나도 지금 니 보니까 다 풀렸고... 뭐 이정도 말했으면 내 맘 알겠나 https://t.co/FihsDeBmML","1990448412911960299","https://pbs.twimg.com/tweet_video_thumb/G59-RLAbUAAu0ww.jpg","hammoo_1","ko","","0","0","0","https://x.com/undefined/status/1990448412911960299","1348571337590153220",
"1990427662838362603","Mon Nov 17 15:46:16 +0000 2025","1","@chese_caki 둘다장신이라다행이긔 앙!! 앙!! 앙! 아앙앙!! 앙!! 앙!! 앙! 아앙앙!! 앙!! 앙!! 앙! 아앙앙!! 앙!! 앙!! 앙! 아앙앙!! 앙!! 앙!! 앙! 아앙앙!! 앙!! 앙!! 앙! 아앙앙!! 앙!! 앙!! 앙!!!","1990446396621914310","","chese_caki","ko","","0","1","0","https://x.com/undefined/status/1990446396621914310","1962054720102838272",
"1990445966957379758","Mon Nov 17 15:44:33 +0000 2025","0","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ","1990445966957379758","","","ko","","0","0","0","https://x.com/undefined/status/1990445966957379758","1986309504531828736",
