"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1994618005184287168","Sat Nov 29 04:02:50 +0000 2025","0","깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄","1994618025019150341","","zzzzzzzzu11","ko","","0","0","0","https://x.com/undefined/status/1994618025019150341","1739293309053628416",
"1994618005184287168","Sat Nov 29 04:02:49 +0000 2025","0","깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄","1994618022301241821","","zzzzzzzzu11","ko","","0","1","0","https://x.com/undefined/status/1994618022301241821","1739293309053628416",
"1994618005184287168","Sat Nov 29 04:02:48 +0000 2025","0","깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄","1994618019402977615","","zzzzzzzzu11","ko","","0","1","0","https://x.com/undefined/status/1994618019402977615","1739293309053628416",
"1994618005184287168","Sat Nov 29 04:02:46 +0000 2025","0","깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄깃쫄","1994618011555414347","","zzzzzzzzu11","ko","","0","1","0","https://x.com/undefined/status/1994618011555414347","1739293309053628416",
"1994616814069060075","Sat Nov 29 03:58:01 +0000 2025","0"," 12/14낮 아묜드 갇스누 all 읁밤 12/5밤 12/6낮밤 12/7낮 12/17밤 앨쏭 12/2밤 12/4밤 12/6밤 12/7밤 그ㅎr ️ 12/10밤 12/13밤 12/19밤 12/21밤 타어듐 구함니다〰️..","1994616814069060075","","","ko","","0","0","0","https://x.com/undefined/status/1994616814069060075","1567507416388091904",
"1994616811049160741","Sat Nov 29 03:58:00 +0000 2025","1","여러분은 아이디스마일을아십니까? 여러분은 카나데토모스소라를아십니까? 여러분은 자무자를아십니까? 여러분은 끝없이잿빛으로를아십니까?","1994616811049160741","","","ko","","0","1","0","https://x.com/undefined/status/1994616811049160741","1964527472071872512",
"1994615705707450389","Sat Nov 29 03:53:37 +0000 2025","0","에이티즈 포카 양도 **1.0 이상부터 거래 가능 배송비 택배+0.4 반택&amp;끼택+0.2 DM or KKT ATEEZ MIGHTEEZ 8ROOM HONGJOONG SEONGHWA YUNHO YEOSANG SAN MINGI WOOYOUNG JONGHO 홍중 성화 윤호 여상 산 민기 우영 종호 특전 럭키드로우 팝업 트레카 럭드 에잇룸 라인프렌즈 마이티즈 https://t.co/9lZJv0Haix","1994615705707450389","https://pbs.twimg.com/media/G65MaPXbkAQnhyi.jpg","","ko","","0","0","0","https://x.com/undefined/status/1994615705707450389","1334471920981483522",
"1994615531782246508","Sat Nov 29 03:52:55 +0000 2025","7","오늘의 버스 출발해봅니다 저는 지금 라떼를 먹고 있는데요 저는 라떼가 진짜 좋아요! 여러분의 커피 취향은 어떠신가요? (커피 안드시면 차나 음료) @diligent_alien @gimmmethemoney @kkingshrimpp @valentdollar @Tototi9978 @Livelyworld48 @jjangnina @bbang_kkeun @kimhoney_call","1994615531782246508","","","ko","","0","6","0","https://x.com/undefined/status/1994615531782246508","1702721217378340864",
"1994615105317929077","Sat Nov 29 03:51:13 +0000 2025","1","사랑해요~!! 사랑해요~!!사랑해요~!! 사랑해요~!!사랑해요~!! 사랑해요~!!사랑해요~!! 사랑해요~!!사랑해요~!! 사랑해요~!!사랑해요~!! 사랑해요~!!사랑해요~!! 사랑해요~!!사랑해요~!! 사랑해요~!!사랑해요~!! 사랑해요~!!사랑해요~!! 사랑해요~!! https://t.co/HQDdqvCL5x","1994615105317929077","https://pbs.twimg.com/media/G65L3cPbkEwXQV0.jpg","","ko","","0","0","0","https://x.com/undefined/status/1994615105317929077","1871154687803887617",
"1994614397529202852","Sat Nov 29 03:48:25 +0000 2025","0","제발 힝왼하자 힝왼의 맛을 알자 힝롱 힝슈 힝솜 힝융 다하자 때로는 커엽고 당돌한 연하공 때로는 뭔가 어설퍼 보이지만 어쨌든 연상공 우리 워는 다 가능하다고 https://t.co/SdWg4EpHWy","1994614397529202852","https://pbs.twimg.com/media/G65LOF9bkAQh9a5.jpg","","ko","","0","0","0","https://x.com/undefined/status/1994614397529202852","1827369702244700160",
